,0_x,0_y,0_x,0_y,0_x,0_y,0,coef mean,coef sem
3888,0.08874380840407718,0.3477301196359671,0.5426515128665961,0.5222715684424915,0.34331452774404847,0.07277761674955409,0.5239484688020237,0.3487768032349655,0.06576426927564381
3886,0.19790654833132557,0.5457952098200035,0.6352977091978942,0.6296437070128913,0.48444166014925705,0.07980242292377966,0.5544131303761788,0.44675719825876137,0.07176299018569599
3884,0.31194726044527443,0.6981872239709187,0.5347351712768064,0.5991561901769802,0.7004754447227655,0.07954216827544149,0.2935538936595012,0.45965676464681265,0.07721521885988777
3882,0.46381645757828416,1.0670192281067374,0.6083045310189193,0.7536960983435116,0.8926360988314017,0.08359520789397665,0.31649390397370275,0.5979373608209333,0.11124298479487855
3880,0.32716725912125966,0.7123401431411046,0.12225339180883783,0.46653598684647024,0.6760906461245363,0.03860226528881718,0.08858561996911345,0.34736790175716276,0.09150073266025933
3878,0.27859316825707153,0.4592033482562266,-0.09147386669001983,0.4503244614805921,0.41573646685572835,0.038824830224082604,-0.006872734888014294,0.22061938192795247,0.0771504197943401
3876,0.2279770812467699,0.22109912121392117,-0.18969498259191148,0.3286468194877761,0.3771650581851142,0.02716981301123733,0.09485790695028415,0.15531725964331303,0.0638045052315802
3874,0.20311793227083855,0.01510520228694962,-0.13408780909828646,0.32123425011864,0.19643922768442568,0.003403203473435402,0.1502069789200715,0.10791699795086775,0.05040825912000061
3872,0.24249680064497894,0.02476640802362597,0.017164818907182626,0.3271907346657279,0.34083718472271723,0.024799967927083316,0.19674177159785858,0.1677139552127392,0.047314116612749035
3870,0.3051353538755739,0.19095481664067995,0.36704736978698266,0.5081659344849545,0.45917642981289747,0.05268699054581113,0.6271468069526238,0.3586162431570748,0.06397829932990978
3868,0.33509278930166037,0.4512586227492881,0.541076327808553,0.5489823313478698,0.6116222907276008,0.06949238939414928,0.7751192222101552,0.4760919962198966,0.07357484284486657
3866,0.2902275027096666,0.4256236445176914,0.5676326983872931,0.34746948511282,0.6266950679619852,0.09118103564575832,0.7568948509906378,0.44367489790369324,0.0737210007369849
3864,0.29984571312846775,0.5351988043652347,0.7973723866785873,0.4055988544057509,0.7361313764961348,0.11526615762554644,0.824072451024726,0.5304979633892069,0.08873443893572645
3862,0.09948646190002994,0.17779789290441297,0.512188396924613,0.0815373516066919,0.4718560742669425,0.09627254007111193,0.5155859305539264,0.27924637831824695,0.06845104747533913
3860,-0.018396572037575814,0.053934290452765724,0.17468892680571402,-0.198496887350242,0.22460185720510278,0.06173180817350648,0.04205433286616932,0.04858825087363435,0.04485377580819457
3858,0.040903870628513035,0.2376822985810396,0.27625960832861307,-0.11210245663756532,0.4221757539153661,0.07503021276046518,-0.07605744193222054,0.12341312080631586,0.06409860978173978
3856,0.14974004876420727,0.5873421068658773,0.31384564555448985,0.02725350038065569,0.6869930799326734,0.06658026069010406,0.07393916675416011,0.27224197270602396,0.0875952804366314
3854,0.29082582195222567,0.8584412921311972,0.4050569855677381,0.15301305585668934,0.8698387731362585,0.06520294625749805,0.22773929793250453,0.4100168818334445,0.10731499588374556
3852,0.22420072552299836,0.7651451561639078,0.1949889662642311,0.2091201848874712,0.6980846677128422,0.029711933152993426,0.23014619240007575,0.3359139751577885,0.09149257436865646
3850,0.29533631710134395,0.7654751052681447,0.2522770680782271,0.2582002094417643,0.6329296026424478,0.019797012206081658,0.36207677663066123,0.36944172733838154,0.08239363388803982
3848,0.1822177493892055,0.6524525438834516,0.2745421700139238,0.2095259952479234,0.4189639585803258,0.00933049875115564,0.4544053223291668,0.31449117688502176,0.06917128422059508
3846,0.1822177493892055,0.6524525438834516,0.2745421700139238,0.2095259952479234,0.4189639585803258,0.00933049875115564,0.4544053223291668,0.31449117688502176,0.06917128422059508
3844,-0.012570933937365485,-0.12622204706762993,-0.2653863617036049,-0.17770920934557022,-0.2191080371065623,-0.04227416911715169,0.09140065482605741,-0.10741001477883245,0.04129416589908187
